Run_ID,P_0,P_100,P_200,P_300,P_400,P_500,P_600,P_700,P_800,P_900,P_1000,A_0,A_100,A_200,A_300,A_400,A_500,A_600,A_700,A_800,A_900,A_1000,LeakLabel
748,500000,477130.615475536,468707.900180101,460285.184884666,451862.469589232,443439.754293797,435017.038998362,426594.323702928,418171.608407493,409748.893112058,401326.177816623,0.0376265088868253,0.386795704687809,0.0832444721581876,-0.0495039842027714,0.071348137315066,0.0186968650584568,-0.0142153050844748,0.0239336481911531,0.00254168319671088,0.0205963433243805,0.0177912414146038,leak
749,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0108422205143446,-0.05280186405163,0.058055466586946,0.0992650225612219,0.0653754477767234,0.0235419646266174,-0.0157898901169424,0.0121748386769289,0.00370624120966285,0.0217423031053048,-0.0128646005511709,not leak
750,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.013570783046388,-0.0425744789768386,-0.0235021849000222,0.0529343055269519,-0.0272211664954666,0.015255996339803,-0.011752940861486,-0.0341547696206434,0.000605220332247998,-0.0073939255502052,-0.0354024564874462,not leak
751,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0711373442615118,0.0338740791233469,0.0330101774044905,-0.0191166595043878,-0.0129419491649939,-0.0822205091039728,0.0223848365881357,-0.0551261080328479,0.0558953928742359,0.00870582573527712,-0.00953572039955521,not leak
752,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0131643454695134,-0.0407889171340516,-0.0228115727661737,0.0479778112459915,-0.109056912075844,0.0429017320084647,0.0527413996126071,0.0227455082995623,0.0370558953899389,0.02254307484939,0.0503076386505269,not leak
753,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0523218296657329,-0.0164965387969178,0.0543533006951428,0.0268708043310057,-0.0294959295054082,0.0689186757598653,0.00598068851864088,-0.0746623470990052,0.0217261039725252,0.0593276476182995,0.0766263263092896,not leak
754,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0395446941050022,-0.0684363642358173,0.0147879793911857,0.0285482499162644,0.0390396607835058,-0.0193626530648513,-0.0167495349120977,-0.0273690073582898,0.00712957042761134,-0.0228132380824592,0.0335396065689697,not leak
755,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0364188701147602,0.0128837406948734,0.0342508366575394,0.0360991817840995,0.0757524820435191,0.0494253392020955,-0.013757591717928,0.0134884025058514,0.0288248181730929,-0.0594355817779556,0.0495487328369613,not leak
756,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0795319826374666,0.0833078253076207,-0.0180546816099146,-0.0616385557507688,-0.0303970377905369,-0.0192528935047307,0.0335257050555889,0.0122997328109788,0.0299438813076998,0.0763863466955154,-0.00295889893333214,not leak
757,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0252198342913664,-0.030645073097809,0.0196161810385983,0.0314304472826334,-0.0182470080056784,-0.00704538719687511,-0.0165181046354256,4.50315977188402e-05,-0.0335114439754189,-0.0140523998752341,0.0542121263179346,not leak
758,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.020597306784569,-0.0768416166293526,0.0265793591984237,0.0532786090128287,0.0594090592522009,0.0184742362129541,0.0443548627412062,0.00685521833996822,0.0641530294580093,-0.127876279647949,-0.0903343037273334,not leak
759,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0231518980108102,0.0518421565014637,0.0681034725234614,-0.0917460019847808,0.0621835986513753,0.0927919807257161,0.00219961439554184,-0.0689863670481494,0.15126871831833,-0.0426093806902793,0.0282029660236288,not leak
760,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,418808.429583859,410385.714288424,401962.998992989,0.00667144876327759,0.0933319080998199,-0.0361449913028179,0.0549636230393643,0.0842059726049754,0.0381715102723421,0.0357634655009986,0.076730690773855,0.383540087258976,0.192352175098621,-0.0233105070770279,leak
761,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,423185.766502124,414763.05120669,406340.335911255,-0.076553421080819,-0.0321652178218501,-0.0384007090399419,-0.0795931902250594,-0.0125285786040714,-0.0140026381229454,0.0367939322104518,0.0738210976690058,0.411012620721152,0.154908339518198,-0.0182457701284468,leak
762,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.000333918664055263,0.0257649202230634,-0.0847348823564516,0.05516212983316,0.015909254548597,0.121053996639257,0.0422747781881996,0.0396184796497378,0.0772820270166135,-0.0153424391980025,0.0587522138563189,not leak
763,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,449117.46959981,440694.754304375,432272.03900894,423849.323713506,415426.608418071,407003.893122636,0.0293974553393318,0.00754588458968059,-0.0142427074481754,-0.0495362043944119,0.084600307838182,0.502451619017832,0.0557762475774044,0.00142120890221236,-0.0107786405346744,0.028856561829701,0.0372897252195069,leak
764,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,413342.139371055,404919.42407562,0.0802763106684769,-0.00840614458308248,-0.021137395376018,-0.0378581179800076,-0.0060770158052122,0.00295112929508566,-0.0195747354080124,-0.0042138535837367,0.0205561648679296,0.464656007767553,-0.00129221331007996,leak
765,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,439230.02408685,430807.308791415,422384.593495981,413961.878200546,405539.162905111,0.0454222831577104,-0.0284189705708243,-0.0446914363876338,-0.0524512260839562,0.0276000255585866,0.0702759436364026,0.505782094055486,0.134077380062247,-0.0750678333698025,0.0681867647480754,-0.0792998944472798,leak
766,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0330322904836651,0.0449459079299619,-0.0123307421778815,0.0438662296975066,0.0840290369433976,0.0548457749218656,0.0699402727759694,-0.0436087850528458,-0.0560888033431205,-0.0902368252183042,0.0485181253459974,not leak
767,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,413537.036999618,405114.321704184,-0.0440530062346575,-0.0587819198334147,-0.0111312782602624,-0.0257823020737094,0.011088197300175,-0.052506272674939,-0.0154349700305365,0.0076211526976705,0.142308161430679,0.56056740812665,0.0580545735241654,leak
768,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0296164367499578,-0.0138838552781687,0.0715434268700489,-0.013525263758528,0.064410403997222,-0.00493594828934674,0.103792932731697,0.0818721998353691,-0.0944968062599038,0.0437871552899904,-0.0253178837480578,not leak
769,500000,478250.58123297,469827.865937536,461405.150642101,452982.435346666,444559.720051232,436137.004755797,427714.289460362,419291.574164928,410868.858869493,402446.143574058,-0.0177740450561275,0.477149957623011,0.164546430565767,0.0687635866300353,0.0156499278234038,0.0276759004375499,-0.0662775931312641,-0.0504180466334752,-0.0136779752458803,-0.0131033658301767,-0.00984408327332421,leak
770,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0555399195363164,-0.0548405915436799,0.0106486286479301,0.09727679050037,0.0446071238104455,-0.104954068356304,-0.0335712120412526,-0.0392439385309772,-0.0623123293111973,0.0651998283627326,0.00103032061631098,not leak
771,500000,491577.284704565,483154.569409131,474731.854113696,453024.254182933,444601.538887499,436178.823592064,427756.108296629,419333.393001195,410910.67770576,402487.962410325,0.0154857292798401,-0.0145864856066303,-0.0482372190817683,0.252868409253287,0.331844254609452,0.0100781453326798,-0.0366526294657577,-0.0873194932331665,-0.0289399622299785,-0.00998140593222425,0.0208566478091886,leak
772,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0199381288729437,0.00577565209144944,-0.0693573023682106,0.0278963029145708,-0.00579251423864739,-0.00833084783551389,0.0368905774143769,-0.0576213250681501,0.0389138739302036,-0.0532180198745357,0.0153504001237972,not leak
773,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,446476.919215301,438054.203919866,429631.488624431,421208.773328997,412786.058033562,404363.342738127,-0.023186326808159,0.0326491316360006,0.0504493620616894,0.0263081341564186,0.0158301151867545,0.300354727565276,0.206540292429992,-0.054826909004633,0.053387679798622,-0.00563853378513108,-0.00963825715488793,leak
774,500000,491577.284704565,483154.569409131,474731.854113696,456871.994000015,448449.278704581,440026.563409146,431603.848113711,423181.132818277,414758.417522842,406335.702227407,0.0371897899856479,-0.01947341857564,-0.0616920489478033,0.0736733516774434,0.567471704376128,0.075372322950116,0.047118670894986,-0.00877217412462031,0.000295302373667555,0.0201482205769863,-0.0258260463578931,leak
775,500000,491577.284704565,483154.569409131,463753.213681852,455330.498386417,446907.783090982,438485.067795548,430062.352500113,421639.637204678,413216.921909244,404794.206613809,0.0123008907073548,0.0929327607386265,0.228687408219564,0.333289331832348,0.0732849110282447,-0.00561623872540857,0.0397912055118068,-0.019379857083292,-0.0175717119710615,-0.0509987631403062,0.0395173878680571,leak
776,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0251418297132032,-0.0431709129333124,0.0318134118438537,-0.0836542375655794,0.0407721614106884,-0.0238153424478756,-0.0202904766975231,0.0519329708641057,-0.0392341238521079,-0.05521918355329,0.0761033907751966,not leak
777,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,419014.573006099,410591.857710664,402169.142415229,0.0291993918339475,0.0308647290889075,0.0155238643690393,0.0223432272157485,-0.0276270722784075,0.0466675252125865,0.0440881227255674,0.27814962651113,0.247557949550192,-0.0226577863096811,-0.0284304863881436,leak
778,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0513084548070292,-0.0184645870462858,0.0766297007914992,0.0108907491492683,0.0330924661585966,-0.1096751838485,-0.0298806486831204,-0.0357823623951565,-0.00512380308125479,0.0174547128419209,0.0052238453405046,not leak
779,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0864267168926684,0.0362312567500139,0.0252326708092136,0.0632841263964203,-0.012695619068369,-0.000755665423913022,0.0768108985877247,0.0662189912287086,-0.0749104788975431,0.105064175673628,0.016943912630802,not leak
780,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,424529.869559989,416107.154264555,407684.43896912,-0.00895736270477611,-0.0245597308893655,-0.011722387143475,-0.0249514442820263,-0.0293988641863366,0.052412261977581,0.092988314577678,0.0787149642010844,0.438794403049978,0.239208699171072,-0.0407208391775742,leak
781,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0364680965148761,0.0783626222581385,-0.00555316566758034,-0.0147502177284634,-0.112820265220638,0.000411691182554729,-0.0242632187004929,-0.0254666534850964,-0.0750900727342782,0.026622850374113,0.142534668646124,not leak
782,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00266128360782484,0.0210422722723157,-0.034969080294156,0.0289956787219176,0.00215024793029791,-0.0282293061684545,-0.00203214931039432,0.0350108151971575,-0.0457840470110807,0.00769765824183112,0.00441447351568131,not leak
783,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,448264.124219934,439841.408924499,431418.693629064,422995.97833363,414573.263038195,406150.54774276,0.0634105822852979,-0.0619120605633641,0.0380621888421554,-0.0440303089122831,-0.0033973964196811,0.370836072045758,0.305830877121065,-0.0870329045643822,-0.0402233870703792,-0.0447351802235708,-0.0457304984488922,leak
784,500000,491577.284704565,483154.569409131,465239.676057574,456816.960762139,448394.245466704,439971.530171269,431548.814875835,423126.0995804,414703.384284965,406280.668989531,0.167673018996863,0.00615203524013432,-0.0866722848853062,0.308710188475831,0.258989811432507,-0.0357009401516519,-0.0428777288988982,0.0646327499974194,0.0183235579557528,-0.000290044027955005,-0.00578771905440121,leak
785,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0921997841890222,0.0078163425887922,-0.021197859532836,-0.0442866639133091,-0.013967067289149,0.0215055688874869,0.000292786643443876,0.0360063094267851,0.0302837356545015,0.0392048930958026,0.00965588017642518,not leak
786,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.107599331683194,0.0848312321124058,-0.0607201193705783,0.00971481658387262,-0.0896031126442122,0.0590303453328054,0.00316648468752609,-0.0485639740193985,-0.144933467116284,-0.112217466062199,0.106218801071903,not leak
787,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0378327060273235,-0.0356666020202404,0.0174187075799515,0.0555526801916608,0.0306416751459319,0.0569119008074776,0.0178944816318849,-0.0223442016326351,0.10307406031934,0.0573056535185278,-0.0637628851690503,not leak
788,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,420498.798132549,412076.082837114,403653.367541679,0.0388064733113099,0.0187511934320087,0.0131110640973222,0.0116186993055858,-0.0313538054291941,0.0157615628791802,0.101532955802987,0.13124245434604,0.399330688334569,-0.0901970377161024,0.0372520264272589,leak
789,500000,491577.284704565,468876.285962365,460453.57066693,452030.855371495,443608.14007606,435185.424780626,426762.709485191,418339.994189756,409917.278894322,401494.563598887,-0.0667855415939289,0.0772582998506595,0.532419686057315,0.190060044380014,0.022098451243454,0.00635438302268305,0.0270859846073384,-0.0161021803477771,-0.0507976513949322,0.0239094787680675,-0.00831959807061517,leak
790,500000,491577.284704565,483154.569409131,462426.266920355,454003.55162492,445580.836329485,437158.121034051,428735.405738616,420312.690443181,411889.975147747,403467.259852312,0.00902564811589175,-0.026582336814074,0.0844509840832567,0.474805680761612,0.0287839536251987,0.0293601860181458,0.0126664756706451,0.0777155279167752,-0.0164735759312097,-0.0171331625739843,0.00456814643863858,leak
791,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0138080757887526,-0.00310612507060062,-0.00372286006967473,-0.0332845853488598,-0.0396660385862846,-0.0203236115062675,-0.00125094297168777,0.0233794097921491,-0.0678426316395724,0.0807168007051304,-0.0112048834199042,not leak
792,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,428214.278098717,419791.562803282,411368.847507848,402946.132212413,0.0631124940278734,-0.0153241911561115,0.0295806847568928,-0.0301763368433731,-0.0789193699844266,0.00899054123428388,0.136647631246677,0.497579665461403,-0.0474478759249413,0.047176019071868,-0.0244905534714038,leak
793,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00259870139265495,-0.039579677168404,0.0361256066289587,0.0135224985903131,0.0704431120909178,-0.0207330478575817,0.0516755112912646,0.110494407460321,-0.0196107654863087,-0.0225313834069641,-0.00358727799182199,not leak
794,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0333176761079382,0.0273874978354331,-0.00408070449674604,0.0151873063603869,-0.0175222058540964,0.134284067864982,0.040239798979462,0.0322773758005841,0.0280166539767573,-0.0328441698237419,0.0285722087535434,not leak
795,500000,491577.284704565,483154.569409131,474731.854113696,457047.65794443,448624.942648995,440202.227353561,431779.512058126,423356.796762691,414934.081467257,406511.366171822,0.0994560661629511,0.0411407960702524,-0.104736043063155,0.0331795305274243,0.370646405090152,0.243695254764038,0.00543048164911297,0.0353484922447184,0.000390165821788669,-0.0422522276240484,0.00055896235727684,leak
796,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,438928.057683674,430505.34238824,422082.627092805,413659.91179737,405237.196501935,0.0115572193831533,-0.0442306574178086,-0.0208710433381715,-0.0234489223349662,-0.0233945691980473,0.330616840418415,0.508623935764897,-0.0388335947056372,0.000711008016022707,-0.0354229758149922,0.100862768561509,leak
797,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,423987.520961608,415564.805666174,407142.090370739,-0.0107991752901198,0.0601672336238582,0.0308522443538992,-0.0674186752163699,0.0130457988096517,0.0293238470934928,0.0445203206322215,-0.0292851807526627,0.393760505673225,0.0993489713505429,0.0184062296793124,leak
798,500000,491577.284704565,483154.569409131,460338.514195028,451915.798899593,443493.083604159,435070.368308724,426647.653013289,418224.937717855,409802.22242242,401379.507126985,-0.0144570030392252,0.0864490434883493,0.106817488224582,0.477051887438955,0.034633020931252,-0.0110334486631659,0.00831766854367318,0.00666546061466719,-0.051340482895443,0.0311112807098832,0.0130845619811054,leak
799,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0221745312649878,0.0175306922737719,0.0762898749214448,0.0369403181338777,-0.0881777152431725,0.00103509942853706,0.0120834648029143,0.0005823588427535,-0.0512871092618445,0.0248867895968331,-0.0148636006735415,not leak
800,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.040044697947827,-0.00812309267492448,0.0494783947487322,-0.0237429438988084,-0.0271698790292123,-0.0355594672944159,0.0124917150579347,-0.0131235847120232,-0.106995745920745,-0.0343087154388521,0.0214914235874234,not leak
801,500000,491577.284704565,483154.569409131,474731.854113696,451232.648106734,442809.932811299,434387.217515865,425964.50222043,417541.786924995,409119.07162956,400696.356334126,-0.00141990998550484,0.115270812838114,-0.0727950274672133,0.0534065050392766,0.419909957378898,0.0546020526961474,-0.00222317757750264,-0.0590078882593208,-0.000855029705932799,0.022301248824789,0.0343647550055249,leak
802,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0602280632168238,0.041018703427114,-0.00174611902491748,-0.00478847205703466,-0.0114583542771688,-0.0118366742671054,0.0406045097007842,-0.0381411980855763,0.0281411877760306,0.0232434496656158,-0.0149898198306417,not leak
803,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,425866.628133692,417443.912838257,409021.197542822,400598.482247387,0.0118716241731525,0.0897128299318828,0.0201775891666752,-0.0434913200784149,-0.0503707432610791,-0.0228516724973469,0.117470856060889,0.548559752640797,0.045200587889691,0.0437630960455189,0.0968751499119379,leak
804,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0961945243163382,-0.0163649305826524,0.0800371135177841,0.0113264564840809,0.0457259284102768,-0.0586596278831545,0.0803098318297087,0.0536775506606322,0.0497277046924234,-0.0242780694537073,0.0119289432190111,not leak
805,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0709460979796534,-0.0568914578601956,-0.00366986620131072,-0.0833055919953298,0.0144204413650469,0.0293717842917447,-0.028854353622036,-0.0189264006317701,0.0625917063863287,-0.0106805195883926,-0.056069325871842,not leak
806,500000,491577.284704565,473615.319116095,465192.603820661,456769.888525226,448347.173229791,439924.457934357,431501.742638922,423079.027343487,414656.312048053,406233.596752618,-0.0317057526912633,0.0948670041973921,0.490307962101649,0.115176338460955,-0.00765376740797663,-0.00681435399893461,0.0206510352441719,-0.008347590124156,-0.0174373685807422,-0.00879551465930007,0.0653877618671141,leak
807,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,435617.588940142,427194.873644707,418772.158349273,410349.443053838,401926.727758403,0.00420154579934249,0.0711255589766684,-0.111918729918729,-0.048904271188074,-0.0920291316451288,0.0761553667367247,0.483917151534125,0.102304172525434,-0.0921188586422067,0.0202708722074389,0.0155740904849027,leak
808,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,428288.461570891,419865.746275457,411443.030980022,403020.315684587,0.0496090116856492,0.00256693416658479,-0.0437570733081787,-0.00378842226562451,-0.00792473746933956,-0.0998535649141702,0.00978923054199769,0.515751502933199,0.0505948183536812,-0.0625438987186569,0.0145994078129357,leak
809,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0352713239445155,0.06028359162033,-0.112914636505891,0.0581217476061984,-0.0444726136761307,0.0106816765082336,0.0478201661096708,-0.0357936961895038,0.0214099068000388,0.0242457090121809,-0.0168734046497083,not leak
810,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,429288.579930143,420865.864634708,412443.149339274,404020.434043839,-0.0591834942796259,0.05527453298165,0.0035538553222084,0.0109756555026498,-0.0158897115544239,0.0789139393877883,0.0139029059173953,0.425403665996035,0.109881738419935,-0.0722073808686628,-0.0862394258472413,leak
811,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0353535596038242,-0.046956553653127,-0.0363222594853196,-0.00256135040431033,0.0269200344991273,-0.0281291543791153,-0.0802082468490121,0.00133396201482182,-0.0367428616159987,0.0155994935077267,-0.110117191357937,not leak
812,500000,491577.284704565,469682.367020817,461259.651725383,452836.936429948,444414.221134513,435991.505839079,427568.790543644,419146.075248209,410723.359952774,402300.64465734,0.0267133633894307,0.169544381478097,0.459786002196289,0.0499401194442173,-0.0413492173372873,0.00558160875400698,-0.00176319764789794,-0.066614810483133,0.0083992779670691,0.0204749836810203,0.0626036474895524,leak
813,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,424009.403677689,415586.688382255,407163.97308682,0.0571443507697227,-0.0232543327157114,-0.0396011393408948,0.0201287734036108,-0.0125933256917642,-0.0217322498129958,-0.016597316536872,-0.0127527184170808,0.256014610950902,0.191079969193494,0.0250812899425194,leak
814,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0853625023502221,-0.0541338371019068,0.0255271679067366,-0.0156151801058342,-0.0126909191144369,0.0658604842803912,0.00765877261241471,-0.00668526174790269,-0.114251533275982,-0.0134022510185567,-0.0640754170752779,not leak
815,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0522881047741666,0.0186968281194121,-0.0123304488542185,-0.0659263040948532,-0.022181997966989,0.016518129829208,-0.0151079396405048,-0.0483704389756593,0.0266396202975196,0.0197943308488837,-0.0390200580737681,not leak
816,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0254521511817229,-0.0466092828551639,-0.0417642347463773,-0.101055387148444,0.0193442251424513,0.143187516739724,0.0156995160238126,0.0357461468633982,0.0725571881963581,-0.0585224254576955,-0.0303643166686246,not leak
817,500000,491577.284704565,472183.332980643,463760.617685209,455337.902389774,446915.187094339,438492.471798905,430069.75650347,421647.041208035,413224.3259126,404801.610617166,0.040142069001101,0.192038785887617,0.381394301621325,-0.0965101841210849,0.0723259966326837,0.0390586784612171,-0.0243382632038525,0.143397377508127,-0.0684254898265051,-0.0656040143762567,0.0379290645998912,leak
818,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0221524516986682,-0.0290254751330382,-0.0175823168671387,-0.0112290372691459,0.0350005294446924,0.0474223442433438,0.0121111096834963,0.00501416364192016,-0.0348076765528446,-0.0704361065361564,-0.00900442938655674,not leak
819,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0713211050816402,0.0642551276385992,0.0206853037039954,0.0920785320314156,0.0592377382902162,-0.0379094349469597,-0.0673378817575343,-0.0573878227997935,-0.0379057116900552,-0.0784409129402694,0.00300318782715443,not leak
820,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,429075.892443224,420653.17714779,412230.461852355,403807.74655692,-0.0684231423414092,0.0154585916487855,0.0214328151144305,0.00722951587017382,0.0489761990447687,0.0183061411972505,0.113231420830697,0.429461332308733,-0.0214802843325593,-0.0217917221608282,0.0282461381127773,leak
821,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,411096.73809734,402674.022801906,0.0592967404610439,-0.0702580300604145,0.152405956431834,0.00447553775433243,-0.0450161599040486,-0.0267088582931863,-0.14818293666454,0.0453156003991031,0.0449105756198988,0.458199123215494,0.2552072380046,leak
822,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,437113.589607248,428690.874311814,420268.159016379,411845.443720944,403422.72842551,0.0484534516643639,0.0715601464479062,0.0472794125934532,-0.0144046558819407,0.00757771375885353,-0.024544119619093,0.277666189631433,0.228833633080648,-0.0100871221681498,0.00575374523755283,-0.0828115390596454,leak
823,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,423645.657118324,415222.941822889,406800.226527454,0.0274246528932043,-0.0757031915206378,-0.0755022911472556,0.0293950166578553,-0.078420231969003,-0.00276395720174164,0.0166059708386783,0.0143976468889161,0.462287914775935,0.180340903269929,-0.0594458188886106,leak
824,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0685736537983261,0.0309105173628505,-0.0470217358005432,0.0205647428531645,-0.00939186940134449,0.0570623994332429,0.0542698880692302,0.00601304027467937,0.064034094099198,-0.0311805492580352,0.0505056993720162,not leak
